dataset,configuration_id,base_configuration_id,feature_family,feature_capacity,feature_params,classifier,classifier_family,classifier_capacity,classifier_params,train_fraction,subset_seed,protocol_hash,timestamp,model_name,run_id,architecture_family,model_group,is_classical,train_seed,model_size,feature_dim,train_size,clean_accuracy,clean_macro_f1,clean_balanced_accuracy,train_time_sec,param_count,best_val_acc,model_params
UT_HAR,time_stats__rbf_svm__small__frac_0.40,time_stats__rbf_svm__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",0.4,3407.0,8a3568eb591e,2026-06-20T13:10:56+0000,time_stats__rbf_svm__small__frac_0.40,time_stats__rbf_svm__small__frac_0.40__seed3407,classical,kernel_svm,True,3407,small,6.0,1593.0,0.6134538152610441,0.5519531601402625,0.5195101477088848,0.1913990974426269,,,
UT_HAR,time_stats__rbf_svm__small__frac_0.60,time_stats__rbf_svm__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",0.6,3407.0,8a3568eb591e,2026-06-20T13:11:11+0000,time_stats__rbf_svm__small__frac_0.60,time_stats__rbf_svm__small__frac_0.60__seed3407,classical,kernel_svm,True,3407,small,6.0,2389.0,0.6285140562248996,0.5701362525004118,0.5355338137347762,0.3822419643402099,,,
UT_HAR,time_stats__rbf_svm__small__frac_0.80,time_stats__rbf_svm__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",0.8,3407.0,8a3568eb591e,2026-06-20T13:11:35+0000,time_stats__rbf_svm__small__frac_0.80,time_stats__rbf_svm__small__frac_0.80__seed3407,classical,kernel_svm,True,3407,small,6.0,3184.0,0.6405622489959839,0.5835859856408006,0.550359365171962,0.5453817844390869,,,
UT_HAR,time_stats__rbf_svm__small__frac_1.00,time_stats__rbf_svm__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",1.0,3407.0,8a3568eb591e,2026-06-20T13:12:10+0000,time_stats__rbf_svm__small__frac_1.00,time_stats__rbf_svm__small__frac_1.00__seed3407,classical,kernel_svm,True,3407,small,6.0,3977.0,0.641566265060241,0.5817658070855968,0.5498492818541393,0.9097793102264404,,,
UT_HAR,deep__MLP__small__seed42,deep__MLP__small,deep,,,,deep,,,1.0,,,2026-06-20T12:39:37+0000,deep__MLP__small__seed42,deep__MLP__small__seed42,MLP,MLP,False,42,small,,,0.9518072289156626,0.9336932001208964,0.9370494539916454,9.333099365234377,2888839.0,0.9597989949748744,"{""dropout"": 0.1, ""hidden"": [128, 64]}"
UT_HAR,deep__MLP__small__seed123,deep__MLP__small,deep,,,,deep,,,1.0,,,2026-06-20T12:40:29+0000,deep__MLP__small__seed123,deep__MLP__small__seed123,MLP,MLP,False,123,small,,,0.9497991967871486,0.9277939458973078,0.9299406408142576,9.01528549194336,2888839.0,0.9447236180904522,"{""dropout"": 0.1, ""hidden"": [128, 64]}"
UT_HAR,deep__MLP__small__seed2026,deep__MLP__small,deep,,,,deep,,,1.0,,,2026-06-20T12:41:23+0000,deep__MLP__small__seed2026,deep__MLP__small__seed2026,MLP,MLP,False,2026,small,,,0.9497991967871486,0.9295933834773176,0.931503630012772,10.326348066329956,2888839.0,0.9631490787269682,"{""dropout"": 0.1, ""hidden"": [128, 64]}"
UT_HAR,deep__MLP__medium__seed42,deep__MLP__medium,deep,,,,deep,,,1.0,,,2026-06-20T12:42:16+0000,deep__MLP__medium__seed42,deep__MLP__medium__seed42,MLP,MLP,False,42,medium,,,0.9467871485943776,0.926524322727454,0.929163191515686,9.190366506576538,5794055.0,0.9597989949748744,"{""dropout"": 0.2, ""hidden"": [256, 128]}"
UT_HAR,deep__MLP__medium__seed123,deep__MLP__medium,deep,,,,deep,,,1.0,,,2026-06-20T12:43:13+0000,deep__MLP__medium__seed123,deep__MLP__medium__seed123,MLP,MLP,False,123,medium,,,0.9397590361445785,0.9185823868994208,0.9243474995388564,10.750224351882936,5794055.0,0.9530988274706867,"{""dropout"": 0.2, ""hidden"": [256, 128]}"
UT_HAR,deep__MLP__medium__seed2026,deep__MLP__medium,deep,,,,deep,,,1.0,,,2026-06-20T12:44:10+0000,deep__MLP__medium__seed2026,deep__MLP__medium__seed2026,MLP,MLP,False,2026,medium,,,0.9367469879518072,0.9062905405548778,0.904195039728731,11.510276079177856,5794055.0,0.9547738693467336,"{""dropout"": 0.2, ""hidden"": [256, 128]}"
UT_HAR,deep__MLP__large__seed42,deep__MLP__large,deep,,,,deep,,,1.0,,,2026-06-20T12:45:08+0000,deep__MLP__large__seed42,deep__MLP__large__seed42,MLP,MLP,False,42,large,,,0.9467871485943776,0.9340556405388232,0.9399897356732596,12.986573457717896,11685639.0,0.9631490787269682,"{""dropout"": 0.3, ""hidden"": [512, 256, 128]}"
UT_HAR,deep__MLP__large__seed123,deep__MLP__large,deep,,,,deep,,,1.0,,,2026-06-20T12:46:07+0000,deep__MLP__large__seed123,deep__MLP__large__seed123,MLP,MLP,False,123,large,,,0.9407630522088354,0.9254474044924595,0.9326036378706242,12.592451572418211,11685639.0,0.9530988274706867,"{""dropout"": 0.3, ""hidden"": [512, 256, 128]}"
UT_HAR,deep__MLP__large__seed2026,deep__MLP__large,deep,,,,deep,,,1.0,,,2026-06-20T12:47:04+0000,deep__MLP__large__seed2026,deep__MLP__large__seed2026,MLP,MLP,False,2026,large,,,0.929718875502008,0.90325205267181,0.9085331242468156,11.84692358970642,11685639.0,0.9581239530988276,"{""dropout"": 0.3, ""hidden"": [512, 256, 128]}"
UT_HAR,deep__CNN__small__seed42,deep__CNN__small,deep,,,,deep,,,1.0,,,2026-06-20T12:48:08+0000,deep__CNN__small__seed42,deep__CNN__small__seed42,CNN,CNN,False,42,small,,,0.7299196787148594,0.5854270696836711,0.5877184351316552,18.649231672286987,5127.0,0.7386934673366834,"{""blocks"": 2, ""channels"": [16, 32]}"
UT_HAR,deep__CNN__small__seed123,deep__CNN__small,deep,,,,deep,,,1.0,,,2026-06-20T12:49:15+0000,deep__CNN__small__seed123,deep__CNN__small__seed123,CNN,CNN,False,123,small,,,0.6967871485943775,0.5413336524190788,0.5523599805179008,18.426599740982056,5127.0,0.7353433835845896,"{""blocks"": 2, ""channels"": [16, 32]}"
UT_HAR,deep__CNN__small__seed2026,deep__CNN__small,deep,,,,deep,,,1.0,,,2026-06-20T12:50:20+0000,deep__CNN__small__seed2026,deep__CNN__small__seed2026,CNN,CNN,False,2026,small,,,0.679718875502008,0.5442410753290668,0.5617475916041583,18.826626539230347,5127.0,0.6968174204355109,"{""blocks"": 2, ""channels"": [16, 32]}"
UT_HAR,deep__CNN__medium__seed42,deep__CNN__medium,deep,,,,deep,,,1.0,,,2026-06-20T12:51:38+0000,deep__CNN__medium__seed42,deep__CNN__medium__seed42,CNN,CNN,False,42,medium,,,0.9367469879518072,0.912351819588014,0.91341992829718,27.603151082992557,75271.0,0.9212730318257956,"{""blocks"": 3, ""channels"": [32, 64, 96]}"
UT_HAR,deep__CNN__medium__seed123,deep__CNN__medium,deep,,,,deep,,,1.0,,,2026-06-20T12:53:21+0000,deep__CNN__medium__seed123,deep__CNN__medium__seed123,CNN,CNN,False,123,medium,,,0.929718875502008,0.8916650577943281,0.8976301355793999,26.659178733825684,75271.0,0.9380234505862648,"{""blocks"": 3, ""channels"": [32, 64, 96]}"
UT_HAR,deep__CNN__medium__seed2026,deep__CNN__medium,deep,,,,deep,,,1.0,,,2026-06-20T12:54:43+0000,deep__CNN__medium__seed2026,deep__CNN__medium__seed2026,CNN,CNN,False,2026,medium,,,0.927710843373494,0.8891322185477517,0.8887879701669956,18.873419523239136,75271.0,0.9112227805695142,"{""blocks"": 3, ""channels"": [32, 64, 96]}"
UT_HAR,deep__CNN__large__seed42,deep__CNN__large,deep,,,,deep,,,1.0,,,2026-06-20T12:56:11+0000,deep__CNN__large__seed42,deep__CNN__large__seed42,CNN,CNN,False,42,large,,,0.9819277108433736,0.9678334729998262,0.97116292798111,30.671075582504272,316231.0,0.983249581239531,"{""blocks"": 4, ""channels"": [32, 64, 128, 192]}"
UT_HAR,deep__CNN__large__seed123,deep__CNN__large,deep,,,,deep,,,1.0,,,2026-06-20T12:57:45+0000,deep__CNN__large__seed123,deep__CNN__large__seed123,CNN,CNN,False,123,large,,,0.9919678714859438,0.9853667416509752,0.985241062960884,30.166162729263306,316231.0,0.9949748743718592,"{""blocks"": 4, ""channels"": [32, 64, 128, 192]}"
UT_HAR,deep__CNN__large__seed2026,deep__CNN__large,deep,,,,deep,,,1.0,,,2026-06-20T12:59:19+0000,deep__CNN__large__seed2026,deep__CNN__large__seed2026,CNN,CNN,False,2026,large,,,0.9839357429718876,0.9740772360042949,0.9715716704376864,29.908510208129883,316231.0,0.9916247906197656,"{""blocks"": 4, ""channels"": [32, 64, 128, 192]}"
UT_HAR,deep__GRU__small__seed42,deep__GRU__small,deep,,,,deep,,,1.0,,,2026-06-20T13:01:06+0000,deep__GRU__small__seed42,deep__GRU__small__seed42,GRU,GRU,False,42,small,,,0.9497991967871486,0.9315647513758122,0.9351105334248208,12.30008053779602,30407.0,0.9447236180904522,"{""dropout"": 0.0, ""hidden_size"": 64, ""num_layers"": 1}"
UT_HAR,deep__GRU__small__seed123,deep__GRU__small,deep,,,,deep,,,1.0,,,2026-06-20T13:02:22+0000,deep__GRU__small__seed123,deep__GRU__small__seed123,GRU,GRU,False,123,small,,,0.9518072289156626,0.9338877953307758,0.9355090562083114,13.267920732498167,30407.0,0.949748743718593,"{""dropout"": 0.0, ""hidden_size"": 64, ""num_layers"": 1}"
UT_HAR,deep__GRU__small__seed2026,deep__GRU__small,deep,,,,deep,,,1.0,,,2026-06-20T13:03:24+0000,deep__GRU__small__seed2026,deep__GRU__small__seed2026,GRU,GRU,False,2026,small,,,0.9397590361445785,0.917788523685828,0.9223298139250408,13.246767044067385,30407.0,0.9346733668341708,"{""dropout"": 0.0, ""hidden_size"": 64, ""num_layers"": 1}"
UT_HAR,deep__GRU__medium__seed42,deep__GRU__medium,deep,,,,deep,,,1.0,,,2026-06-20T13:04:23+0000,deep__GRU__medium__seed42,deep__GRU__medium__seed42,GRU,GRU,False,42,medium,,,0.9578313253012049,0.9358948459331862,0.937579441581215,12.335926294326782,85383.0,0.9564489112227804,"{""dropout"": 0.0, ""hidden_size"": 128, ""num_layers"": 1}"
UT_HAR,deep__GRU__medium__seed123,deep__GRU__medium,deep,,,,deep,,,1.0,,,2026-06-20T13:05:42+0000,deep__GRU__medium__seed123,deep__GRU__medium__seed123,GRU,GRU,False,123,medium,,,0.9568273092369478,0.9381548570746724,0.9412147906222073,12.886008739471436,85383.0,0.95142378559464,"{""dropout"": 0.0, ""hidden_size"": 128, ""num_layers"": 1}"
UT_HAR,deep__GRU__medium__seed2026,deep__GRU__medium,deep,,,,deep,,,1.0,,,2026-06-20T13:06:43+0000,deep__GRU__medium__seed2026,deep__GRU__medium__seed2026,GRU,GRU,False,2026,medium,,,0.9568273092369478,0.941007039108528,0.93991641190207,13.282981872558594,85383.0,0.948073701842546,"{""dropout"": 0.0, ""hidden_size"": 128, ""num_layers"": 1}"
UT_HAR,deep__GRU__large__seed42,deep__GRU__large,deep,,,,deep,,,1.0,,,2026-06-20T13:08:04+0000,deep__GRU__large__seed42,deep__GRU__large__seed42,GRU,GRU,False,42,large,,,0.9738955823293172,0.9608455079284816,0.9610268067305128,33.870617151260376,387271.0,0.9865996649916248,"{""dropout"": 0.2, ""hidden_size"": 192, ""num_layers"": 2}"
UT_HAR,deep__GRU__large__seed123,deep__GRU__large,deep,,,,deep,,,1.0,,,2026-06-20T13:10:06+0000,deep__GRU__large__seed123,deep__GRU__large__seed123,GRU,GRU,False,123,large,,,0.964859437751004,0.9498205720402196,0.952272640664603,31.07640504837036,387271.0,0.9798994974874372,"{""dropout"": 0.2, ""hidden_size"": 192, ""num_layers"": 2}"
UT_HAR,deep__GRU__large__seed2026,deep__GRU__large,deep,,,,deep,,,1.0,,,2026-06-20T13:12:09+0000,deep__GRU__large__seed2026,deep__GRU__large__seed2026,GRU,GRU,False,2026,large,,,0.9578313253012049,0.9401979330830844,0.9399544157997014,31.1511869430542,387271.0,0.9581239530988276,"{""dropout"": 0.2, ""hidden_size"": 192, ""num_layers"": 2}"
UT_HAR,deep__LSTM__small__seed42,deep__LSTM__small,deep,,,,deep,,,1.0,,,2026-06-20T13:14:02+0000,deep__LSTM__small__seed42,deep__LSTM__small__seed42,LSTM,LSTM,False,42,small,,,0.8162650602409639,0.7729032299275216,0.7584142151745829,21.098416566848755,40391.0,0.8257956448911222,"{""dropout"": 0.0, ""hidden_size"": 64, ""num_layers"": 1}"
UT_HAR,deep__LSTM__small__seed123,deep__LSTM__small,deep,,,,deep,,,1.0,,,2026-06-20T13:15:04+0000,deep__LSTM__small__seed123,deep__LSTM__small__seed123,LSTM,LSTM,False,123,small,,,0.7048192771084337,0.6594780860239388,0.6483242222792851,12.27572751045227,40391.0,0.7102177554438861,"{""dropout"": 0.0, ""hidden_size"": 64, ""num_layers"": 1}"
UT_HAR,deep__LSTM__small__seed2026,deep__LSTM__small,deep,,,,deep,,,1.0,,,2026-06-20T13:17:28+0000,deep__LSTM__small__seed2026,deep__LSTM__small__seed2026,LSTM,LSTM,False,2026,small,,,0.8383534136546185,0.8102072728636524,0.8095785048540272,87.43888282775879,40391.0,0.847571189279732,"{""dropout"": 0.0, ""hidden_size"": 64, ""num_layers"": 1}"
UT_HAR,deep__LSTM__medium__seed42,deep__LSTM__medium,deep,,,,deep,,,1.0,,,2026-06-20T13:20:53+0000,deep__LSTM__medium__seed42,deep__LSTM__medium__seed42,LSTM,LSTM,False,42,medium,,,0.8524096385542169,0.8242426856826022,0.8185605320402248,127.42397928237916,113543.0,0.8576214405360134,"{""dropout"": 0.0, ""hidden_size"": 128, ""num_layers"": 1}"
UT_HAR,deep__LSTM__medium__seed123,deep__LSTM__medium,deep,,,,deep,,,1.0,,,2026-06-20T13:24:45+0000,deep__LSTM__medium__seed123,deep__LSTM__medium__seed123,LSTM,LSTM,False,123,medium,,,0.7530120481927711,0.7063091852666655,0.6948775109580304,132.02922868728638,113543.0,0.7621440536013401,"{""dropout"": 0.0, ""hidden_size"": 128, ""num_layers"": 1}"
UT_HAR,deep__LSTM__medium__seed2026,deep__LSTM__medium,deep,,,,deep,,,1.0,,,2026-06-20T13:29:53+0000,deep__LSTM__medium__seed2026,deep__LSTM__medium__seed2026,LSTM,LSTM,False,2026,medium,,,0.8734939759036144,0.8402385492114367,0.8372119297356775,197.31108164787287,113543.0,0.864321608040201,"{""dropout"": 0.0, ""hidden_size"": 128, ""num_layers"": 1}"
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large,deep,,,,deep,,,1.0,,,2026-06-20T13:35:28+0000,deep__LSTM__large__seed42,deep__LSTM__large__seed42,LSTM,LSTM,False,42,large,,,0.8644578313253012,0.8325792365927744,0.8294934226109156,211.64485359191892,515911.0,0.8710217755443886,"{""dropout"": 0.2, ""hidden_size"": 192, ""num_layers"": 2}"
UT_HAR,deep__LSTM__large__seed123,deep__LSTM__large,deep,,,,deep,,,1.0,,,2026-06-20T13:40:29+0000,deep__LSTM__large__seed123,deep__LSTM__large__seed123,LSTM,LSTM,False,123,large,,,0.7690763052208835,0.721851718181413,0.72524036581043,118.758061170578,515911.0,0.7738693467336684,"{""dropout"": 0.2, ""hidden_size"": 192, ""num_layers"": 2}"
UT_HAR,deep__LSTM__large__seed2026,deep__LSTM__large,deep,,,,deep,,,1.0,,,2026-06-20T13:45:50+0000,deep__LSTM__large__seed2026,deep__LSTM__large__seed2026,LSTM,LSTM,False,2026,large,,,0.7419678714859438,0.7276776837476594,0.7332407288140493,113.34177255630492,515911.0,0.7554438860971524,"{""dropout"": 0.2, ""hidden_size"": 192, ""num_layers"": 2}"
UT_HAR,deep__CNN-GRU__small__seed42,deep__CNN-GRU__small,deep,,,,deep,,,1.0,,,2026-06-20T13:52:49+0000,deep__CNN-GRU__small__seed42,deep__CNN-GRU__small__seed42,CNN-GRU,CNN-GRU,False,42,small,,,0.9538152610441768,0.9359523522713168,0.9373666267937608,218.7144241333008,116231.0,0.9614740368509213,"{""channels"": [16, 32], ""hidden_size"": 64}"
UT_HAR,deep__CNN-GRU__small__seed123,deep__CNN-GRU__small,deep,,,,deep,,,1.0,,,2026-06-20T13:58:48+0000,deep__CNN-GRU__small__seed123,deep__CNN-GRU__small__seed123,CNN-GRU,CNN-GRU,False,123,small,,,0.964859437751004,0.9527127013138388,0.9557539902750446,217.9204306602478,116231.0,0.964824120603015,"{""channels"": [16, 32], ""hidden_size"": 64}"
UT_HAR,deep__CNN-GRU__small__seed2026,deep__CNN-GRU__small,deep,,,,deep,,,1.0,,,2026-06-20T14:04:43+0000,deep__CNN-GRU__small__seed2026,deep__CNN-GRU__small__seed2026,CNN-GRU,CNN-GRU,False,2026,small,,,0.9568273092369478,0.9415096508778172,0.943847960442025,213.94109058380127,116231.0,0.966499162479062,"{""channels"": [16, 32], ""hidden_size"": 64}"
UT_HAR,deep__CNN-GRU__medium__seed42,deep__CNN-GRU__medium,deep,,,,deep,,,1.0,,,2026-06-20T14:10:49+0000,deep__CNN-GRU__medium__seed42,deep__CNN-GRU__medium__seed42,CNN-GRU,CNN-GRU,False,42,medium,,,0.9829317269076304,0.976080563464558,0.9759176824411894,229.52912783622745,347111.0,0.9865996649916248,"{""channels"": [16, 32, 64], ""hidden_size"": 96}"
UT_HAR,deep__CNN-GRU__medium__seed123,deep__CNN-GRU__medium,deep,,,,deep,,,1.0,,,2026-06-20T14:16:24+0000,deep__CNN-GRU__medium__seed123,deep__CNN-GRU__medium__seed123,CNN-GRU,CNN-GRU,False,123,medium,,,0.9738955823293172,0.95736793028718,0.9600982602951308,189.20444989204407,347111.0,0.983249581239531,"{""channels"": [16, 32, 64], ""hidden_size"": 96}"
UT_HAR,deep__CNN-GRU__medium__seed2026,deep__CNN-GRU__medium,deep,,,,deep,,,1.0,,,2026-06-20T14:21:57+0000,deep__CNN-GRU__medium__seed2026,deep__CNN-GRU__medium__seed2026,CNN-GRU,CNN-GRU,False,2026,medium,,,0.9759036144578314,0.9673450121159588,0.96457017519543,183.57432317733765,347111.0,0.9782244556113904,"{""channels"": [16, 32, 64], ""hidden_size"": 96}"
UT_HAR,deep__CNN-GRU__large__seed42,deep__CNN-GRU__large,deep,,,,deep,,,1.0,,,2026-06-20T14:24:55+0000,deep__CNN-GRU__large__seed42,deep__CNN-GRU__large__seed42,CNN-GRU,CNN-GRU,False,42,large,,,0.9748995983935744,0.9647678704070684,0.9652531280455228,32.95850658416748,890375.0,0.981574539363484,"{""channels"": [32, 64, 96], ""hidden_size"": 160}"
UT_HAR,deep__CNN-GRU__large__seed123,deep__CNN-GRU__large,deep,,,,deep,,,1.0,,,2026-06-20T14:27:13+0000,deep__CNN-GRU__large__seed123,deep__CNN-GRU__large__seed123,CNN-GRU,CNN-GRU,False,123,large,,,0.9859437751004017,0.9766805566545944,0.976882018484984,36.03311467170715,890375.0,0.9966499162479062,"{""channels"": [32, 64, 96], ""hidden_size"": 160}"
UT_HAR,deep__CNN-GRU__large__seed2026,deep__CNN-GRU__large,deep,,,,deep,,,1.0,,,2026-06-20T14:29:30+0000,deep__CNN-GRU__large__seed2026,deep__CNN-GRU__large__seed2026,CNN-GRU,CNN-GRU,False,2026,large,,,0.9748995983935744,0.9674825185526372,0.9672037855790316,27.549749851226807,890375.0,0.9882747068676716,"{""channels"": [32, 64, 96], ""hidden_size"": 160}"
UT_HAR,deep__Transformer__small__seed42,deep__Transformer__small,deep,,,,deep,,,1.0,,,2026-06-20T14:31:18+0000,deep__Transformer__small__seed42,deep__Transformer__small__seed42,Transformer,Transformer,False,42,small,,,0.8293172690763052,0.7745243106690302,0.7679850768534091,15.160911798477173,55047.0,0.8542713567839196,"{""depth"": 1, ""dim"": 64, ""heads"": 2, ""patch_size"": [10, 10]}"
UT_HAR,deep__Transformer__small__seed123,deep__Transformer__small,deep,,,,deep,,,1.0,,,2026-06-20T14:32:56+0000,deep__Transformer__small__seed123,deep__Transformer__small__seed123,Transformer,Transformer,False,123,small,,,0.857429718875502,0.7914295624789525,0.7832814458439429,14.743693351745604,55047.0,0.8542713567839196,"{""depth"": 1, ""dim"": 64, ""heads"": 2, ""patch_size"": [10, 10]}"
UT_HAR,deep__Transformer__small__seed2026,deep__Transformer__small,deep,,,,deep,,,1.0,,,2026-06-20T14:34:03+0000,deep__Transformer__small__seed2026,deep__Transformer__small__seed2026,Transformer,Transformer,False,2026,small,,,0.822289156626506,0.7573475823537085,0.7468578098674008,14.519486427307127,55047.0,0.8509212730318257,"{""depth"": 1, ""dim"": 64, ""heads"": 2, ""patch_size"": [10, 10]}"
UT_HAR,deep__Transformer__medium__seed42,deep__Transformer__medium,deep,,,,deep,,,1.0,,,2026-06-20T14:35:08+0000,deep__Transformer__medium__seed42,deep__Transformer__medium__seed42,Transformer,Transformer,False,42,medium,,,0.9538152610441768,0.9330412794418173,0.935904942675594,18.144450187683105,308103.0,0.964824120603015,"{""depth"": 2, ""dim"": 128, ""heads"": 4, ""patch_size"": [10, 10]}"
UT_HAR,deep__Transformer__medium__seed123,deep__Transformer__medium,deep,,,,deep,,,1.0,,,2026-06-20T14:36:18+0000,deep__Transformer__medium__seed123,deep__Transformer__medium__seed123,Transformer,Transformer,False,123,medium,,,0.9698795180722892,0.9543850382518811,0.9536041849832656,18.976820945739743,308103.0,0.981574539363484,"{""depth"": 2, ""dim"": 128, ""heads"": 4, ""patch_size"": [10, 10]}"
